,-1,0,1,mean_reversion,position
"(0, 0, 0, 1, 0, 0)",0.019605246757589408,0.0,-0.042016214527354954,0,-1
"(0, 0, 0, 1, 1, 0)",0.007702801124435752,0.0,0.09190645659347867,1,1
"(0, 0, 0, 1, 1, 1)",0.03966934300904101,0.0,0.007534441646735786,0,-1
"(0, 0, 1, 0, 0, 0)",0.04586400628357208,0.0,-0.05754214143393778,0,-1
"(0, 1, 1, 0, 0, 0)",0.050676095989216165,0.0,0.07217786789974485,-1,1
"(1, 1, 1, 0, 0, 0)",0.08484705269582814,0.0,0.07109652278839818,0,-1
"(0, 0, 0, 0, 0, 0)",0.0,0.0,0.0,0,-1
