Date,0
2014-01-01,0.0
2014-01-02,0.0
2014-01-03,-0.0013014183131903612
2014-01-06,0.0019245907374524475
2014-01-07,0.005321269752024616
2014-01-08,-0.014177255131064593
2014-01-09,-0.017468374620931027
2014-01-10,-0.017468374620931027
2014-01-13,-0.017762060134194946
2014-01-14,-0.01630189517352758
2014-01-15,-0.02008540804571244
2014-01-16,-0.023135591184515816
2014-01-17,-0.0268409998100568
2014-01-20,-0.020352270819405185
2014-01-21,-0.02078011516159413
2014-01-22,-0.034344954002838685
2014-01-23,-0.025288516165584446
2014-01-24,-0.023400351012281478
2014-01-27,-0.03728084494050215
2014-01-28,-0.029140217788279382
2014-01-29,-0.015467234945868009
2014-01-30,0.009546016493397074
2014-01-31,0.021750737833053518
2014-02-03,0.03270072439981121
2014-02-04,0.03364343818667738
2014-02-05,0.0495461842627144
2014-02-06,0.059763936767279494
2014-02-07,0.06235331469436803
2014-02-10,0.06235331469436803
2014-02-11,0.05582405219711625
2014-02-12,0.0648021803647407
2014-02-13,0.060695032330876725
2014-02-14,0.055003423578784856
2014-02-17,0.05632167028134226
2014-02-18,0.056652304374849194
2014-02-19,0.062166023565983775
2014-02-20,0.0667165486158652
2014-02-21,0.0744783579661702
2014-02-24,0.0717683295587476
2014-02-25,0.08254733200703107
2014-02-26,0.08283146743858552
2014-02-27,0.07833310664713468
2014-02-28,0.08393252257757365
2014-03-03,0.0890977200865305
2014-03-04,0.07980419633572267
2014-03-05,0.079138792218307
2014-03-06,0.07611960427251362
2014-03-07,0.07665217255654476
2014-03-10,0.08556517148482669
2014-03-11,0.08642084828969536
2014-03-12,0.08949965309006531
2014-03-13,0.08804738479424758
2014-03-14,0.10006257203902139
2014-03-17,0.08807556031151326
2014-03-18,0.07950724400983908
2014-03-19,0.07996914335285991
2014-03-20,0.07996914335285991
2014-03-21,0.07596077399758445
2014-03-24,0.08654293384204785
2014-03-25,0.08121145793959629
2014-03-26,0.07916760699125612
2014-03-27,0.07888384389178706
2014-03-28,0.07957772501562789
2014-03-31,0.08417377109848571
2014-04-01,0.08646239848461805
2014-04-02,0.08618260267910606
2014-04-03,0.08506613331717072
2014-04-04,0.08300605892412707
2014-04-07,0.08372224743343662
2014-04-08,0.09336578119755055
2014-04-09,0.0882979338528674
2014-04-10,0.10247165733513482
2014-04-11,0.0992603830488779
2014-04-14,0.09874711192448966
2014-04-15,0.09855674827496512
2014-04-16,0.09744486238807483
2014-04-17,0.08696191560104823
2014-04-18,0.08813412852107232
2014-04-21,0.102050725358693
2014-04-22,0.10163471989230985
2014-04-23,0.09951816786662342
2014-04-24,0.10255896002109958
2014-04-25,0.0987597949797522
2014-04-28,0.0987597949797522
